FIN.TRANSACTION DATE,FIN.POSTING DATE,FIN.TRANSACTION AMOUNT,MCH.MERCHANT NAME,MCH.CITY NAME,FIN.ORIGINAL CURRENCY AMOUNT,FIN.ORIGINAL ISO CURRENCY CODE SYMBOL,FIN.INET CONVERSION
2017-06-04,2017-07-04,96.89,WWW.ARGOS.CO.UK,INTERNET,96.89,GBP,1.0
2017-04-21,2017-04-24,160.0,BRITISH HEART,FINCHLEY,160.0,GBP,1.0
2017-04-26,2017-04-27,23.4,GRO HM PASSPORT OFFICE,SOUTHPORT,23.4,GBP,1.0
2017-02-05,2017-03-05,364.99,CURRYS ONLINE,HEMEL HEMPSTE,364.99,GBP,1.0
2017-10-04,2017-11-04,127.75,SAINSBURYS 0513,NTH FINCHLEY,127.75,GBP,1.0
2017-10-04,2017-11-04,92.0,SAINSBURYS 0513,NTH FINCHLEY,92.0,GBP,1.0
2017-04-21,2017-04-24,137.02,SAINSBURYS 0513,NTH FINCHLEY,137.02,GBP,1.0
2017-04-21,2017-04-24,32.07,SAINSBURYS 0513,NTH FINCHLEY,32.07,GBP,1.0
2017-04-25,2017-04-26,13.0,TESCO STORE 2296,COLNEY HATCH,13.0,GBP,1.0
2017-04-25,2017-04-26,51.17,TESCO STORE 2296,COLNEY HATCH,51.17,GBP,1.0
2017-10-04,2017-11-04,216.6,ANGEL SPRINGS LTD,WOLVERHAMPTON,216.6,GBP,1.0
2017-04-13,2017-04-14,168.0,B&Q DIRECT,0845 609 6688,168.0,GBP,1.0
2017-04-13,2017-04-17,172.2,B & Q 1162,ERSKINE,172.2,GBP,1.0
2017-04-18,2017-04-19,118.88,WWW.PCWB.COM,BURY,118.88,GBP,1.0
2017-04-20,2017-04-21,21.44,WWW.PETSATHOME.COM,WILMSLOW,21.44,GBP,1.0
2017-04-21,2017-04-24,77.1,SAINSBURYS 0124,NEW BARNET,77.1,GBP,1.0
2017-04-24,2017-04-25,8.65,SAINSBURYS 0124,NEW BARNET,8.65,GBP,1.0
2017-06-04,2017-07-04,45.0,LBBARNET PAYENET,LONDON,45.0,GBP,1.0
2017-04-13,2017-04-14,15.0,LBBARNET PAYENET,LONDON,15.0,GBP,1.0
2017-02-05,2017-03-05,41.76,GRO HM PASSPORT OFFICE,SOUTHPORT,41.76,GBP,1.0
2017-04-19,2017-04-20,56.0,ROYAL MAIL ONLINE SHOP,INTERNET,56.0,GBP,1.0
2017-05-04,2017-07-04,119.99,AMAZON UK RETAIL AMAZO,AMAZON.CO.UK,119.99,GBP,1.0
2017-10-04,2017-11-04,112.0,ROYAL MAIL ONLINE SHOP,INTERNET,112.0,GBP,1.0
2017-04-13,2017-04-14,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-04-18,2017-04-20,47.93,AMAZON UK RETAIL AMAZO,AMAZON.CO.UK,47.93,GBP,1.0
2017-04-20,2017-04-21,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-04-22,2017-04-24,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-03-04,2017-04-04,9.25,GRO HM PASSPORT OFFICE,SOUTHPORT,9.25,GBP,1.0
2017-04-04,2017-05-04,83.73,WWW.COMAPRETHEMANANDTH,INTERNET,83.73,GBP,1.0
2017-07-04,2017-10-04,32.99,AMAZON UK MARKETPLACE,800-279-6620,32.99,GBP,1.0
2017-07-04,2017-10-04,7.99,AMAZON UK MARKETPLACE,800-279-6620,7.99,GBP,1.0
2017-07-04,2017-10-04,49.3,AMAZON UK RETAIL AMAZO,AMAZON.CO.UK,49.3,GBP,1.0
2017-10-04,2017-11-04,278.98,AO RETAIL LIMITED,.,278.98,GBP,1.0
2017-12-04,2017-04-13,442.91,ARGOS RETAIL GROUP,INTERNET,442.91,GBP,1.0
2017-04-18,2017-04-19,318.99,AMAZON UK MARKETPLACE,800-279-6620,318.99,GBP,1.0
2017-04-18,2017-04-19,110.0,COLLEGE OF NTHWEST,LONDON NW6,110.0,GBP,1.0
2017-04-18,2017-04-19,272.5,COLLEGE OF NTHWEST,LONDON NW6,272.5,GBP,1.0
2017-04-19,2017-04-20,69.9,AMAZON UK MARKETPLACE,800-279-6620,69.9,GBP,1.0
2017-04-19,2017-04-20,253.98,AO RETAIL LIMITED,.,253.98,GBP,1.0
2017-04-21,2017-04-24,-9.99,AO RETAIL LIMITED,.,-9.99,GBP,1.0
2017-04-24,2017-04-25,56.45,ARGOS LTD,EDGWARE,56.45,GBP,1.0
2017-05-04,2017-06-04,13.9,WWW.INSPIREMETOYS.CO.U,NEW MALDEN,13.9,GBP,1.0
2017-06-04,2017-07-04,313.2,WWW.VIKING-DIRECT.CO.U,GRO OSTHEIM,313.2,GBP,1.0
2017-04-24,2017-04-25,31.99,TOTE BOX LTD,NORTHAMPTON,31.99,GBP,1.0
2017-07-04,2017-10-04,12.24,TRAINLINE,LONDON,12.24,GBP,1.0
2017-12-04,2017-04-13,67.74,VALUE PRODUCTS LTD,POOLE,67.74,GBP,1.0
2017-04-20,2017-04-21,124.0,ESPRESSA PIZZA,BARNET,124.0,GBP,1.0
2017-04-23,2017-04-25,17.0,CREATESEND/COM,SYDNEY,17.0,GBP,1.0
2017-06-04,2017-07-04,1222.44,SKO FAMILY LIMITED,EDINBURGH,1222.44,GBP,1.0
2017-04-13,2017-04-14,431.77,THAMES WATER,SWINDON,431.77,GBP,1.0
2017-04-16,2017-04-17,794.0,WWW.TWINSUK.CO.UK,01670 856996,794.0,GBP,1.0
2017-04-20,2017-04-21,50.0,WWW.CIPFA.ORG.UK,LONDON  WC2N,50.0,GBP,1.0
2017-04-20,2017-04-21,100.0,CIPFA ESS,LONDON WC2N,100.0,GBP,1.0
2017-04-25,2017-04-26,57.1,NATIONAL EXPRESS LIMIT,BIRMINGHAM,57.1,GBP,1.0
2017-04-27,2017-04-28,117.77,CASHIERS TOWN HALL,LUTON,117.77,GBP,1.0
2017-03-04,2017-04-04,-7.0,TESCO STORE 3539,WALTHAM CROSS,-7.0,GBP,1.0
2017-06-04,2017-07-04,97.84,AMFBOWLING.CO.UK,01442 840200,97.84,GBP,1.0
2017-10-04,2017-11-04,161.83,TESCO STORES 6440,LONDON EN8,161.83,GBP,1.0
2017-12-04,2017-04-13,51.25,TEAM SPORT V/T,FARNHAM,51.25,GBP,1.0
2017-04-13,2017-04-14,142.11,TESCO STORES 6440,LONDON EN8,142.11,GBP,1.0
2017-12-04,2017-04-14,12.0,AMAZON UK RETAIL AMAZO,AMAZON.CO.UK,12.0,GBP,1.0
2017-04-18,2017-04-19,151.86,TESCO STORES 6440,LONDON EN8,151.86,GBP,1.0
2017-04-21,2017-04-24,64.85,TESCO STORES 6440,LONDON EN8,64.85,GBP,1.0
2017-04-24,2017-04-25,148.82,TESCO STORES 6440,LONDON EN8,148.82,GBP,1.0
2017-04-30,2017-01-05,39.99,AMAZON UK MARKETPLACE,800-279-6620,39.99,GBP,1.0
2017-04-28,2017-01-05,63.06,AMAZON UK RETAIL AMAZO,AMAZON.CO.UK,63.06,GBP,1.0
2017-02-05,2017-02-05,7.99,AMAZON UK MARKETPLACE,800-279-6620,7.99,GBP,1.0
2017-03-04,2017-04-04,8.95,SAINSBURYS SACAT 4435,FINCHLEY,8.95,GBP,1.0
2017-04-21,2017-04-24,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-04-24,2017-04-25,79.98,ARGOS RETAIL GROUP,INTERNET,79.98,GBP,1.0
2017-04-29,2017-01-05,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-04-27,2017-01-05,67.99,POST OFFICE SHOP,03448261399,67.99,GBP,1.0
2017-03-04,2017-04-04,10.7,NANDOS FINCHLEY,FINCHLEY,10.7,GBP,1.0
2017-03-04,2017-04-04,29.64,NANDOS FINCHLEY,FINCHLEY,29.64,GBP,1.0
2017-03-04,2017-04-04,5.56,MCDONALDS,LONDON  N12,5.56,GBP,1.0
2017-03-04,2017-04-04,41.95,AMFBOWLING.CO.UK,01442 840200,41.95,GBP,1.0
2017-03-04,2017-04-04,15.39,TESCO STORES 2296,COLNEY HATCH,15.39,GBP,1.0
2017-02-05,2017-03-05,29.85,TESCO STORES 2296,COLNEY HATCH,29.85,GBP,1.0
2017-07-04,2017-10-04,56.1,W M MORRISON STORE,373 COLINDALE,56.1,GBP,1.0
2017-04-27,2017-01-05,468.95,ECOLABPESTELIMINATION,SWINDON,468.95,GBP,1.0
2017-03-04,2017-04-04,93.9,SAINSBURYS TO YOU 0637,HENDON,93.9,GBP,1.0
2017-10-04,2017-11-04,57.3,SAINSBURYS TO YOU 0637,HENDON,57.3,GBP,1.0
2017-04-19,2017-04-20,99.66,SAINSBURYS TO YOU 0637,HENDON,99.66,GBP,1.0
2017-04-22,2017-04-24,13.02,AMAZON UK MARKETPLACE,800-279-6620,13.02,GBP,1.0
2017-04-24,2017-04-25,22.99,AMAZON UK MARKETPLACE,800-279-6620,22.99,GBP,1.0
2017-04-24,2017-04-25,119.9,AMAZON UK MARKETPLACE,800-279-6620,119.9,GBP,1.0
2017-04-24,2017-04-25,125.3,SAINSBURYS TO YOU 0637,HENDON,125.3,GBP,1.0
2017-02-05,2017-03-05,153.46,SAINSBURYS TO YOU 0637,HENDON,153.46,GBP,1.0
2017-04-18,2017-04-19,123.42,WWW.CIPS.ORG,0845 8801188,123.42,GBP,1.0
2017-04-27,2017-04-28,17.99,123-REG.CO.UK,08712309525,17.99,GBP,1.0
2017-04-28,2017-01-05,11.99,123-REG.CO.UK,08712309525,11.99,GBP,1.0
2017-04-28,2017-01-05,900.0,SURVEYMONKEY,DUBLIN,900.0,GBP,1.0
2017-04-27,2017-01-05,58.7,ENVATOMARKET34638608,4155496349,73.2,USD,1.25
2017-06-04,2017-07-04,5.0,LUL TICKET MACHINE,WOOD GREEN,5.0,GBP,1.0
2017-06-04,2017-07-04,46.99,THE PERFUME SHOP,WOOD GREEN,46.99,GBP,1.0
2017-06-04,2017-07-04,160.05,J D SPORTS 546,WOOD GREEN,160.05,GBP,1.0
2017-09-04,2017-10-04,225.6,WWW.ADVENTUREISLAN,01702 443410,225.6,GBP,1.0
2017-04-19,2017-04-20,7.0,SAINSBURYS SACAT 0124,BARNET,7.0,GBP,1.0
2017-04-29,2017-01-05,9.1,AMAZON UK RETAIL AMAZO,AMAZON.CO.UK,9.1,GBP,1.0
2017-04-29,2017-01-05,4.55,AMAZON UK RETAIL AMAZO,AMAZON.CO.UK,4.55,GBP,1.0
2017-04-28,2017-01-05,12.57,AMAZON UK MARKETPLACE,800-279-6620,12.57,GBP,1.0
2017-04-13,2017-04-14,398.0,AMAZON UK MARKETPLACE,800-279-6620,398.0,GBP,1.0
2017-04-18,2017-04-19,180.0,EB  REFORMING ADULT SO,801-413-7200,180.0,GBP,1.0
2017-11-04,2017-12-04,15.0,LBBARNET PAYENET,LONDON,15.0,GBP,1.0
2017-04-19,2017-04-20,-15.0,LBBARNET PAYENET,LONDON,-15.0,GBP,1.0
2017-04-20,2017-04-21,12.5,WESTMINSTER CITY COUNC,WESTMINSTER,12.5,GBP,1.0
2017-05-21,2017-05-23,38.88,CAMPAIGNMONITOR,SYDNEY,49.0,USD,1.26
2017-05-17,2017-05-18,70.95,CAMPAIGNMONITOR,SYDNEY,89.0,USD,1.25
2017-10-05,2017-11-05,40.0,HMCOURTS-SERVICE.G,08459400111,40.0,GBP,1.0
2017-04-05,2017-05-05,40.0,HMCOURTS-SERVICE.G,08459400111,40.0,GBP,1.0
2017-05-18,2017-05-22,14.03,AMAZON UK RETAIL AMAZO,AMAZON.CO.UK,14.03,GBP,1.0
2017-05-16,2017-05-17,481.24,RAFFLES HOUSE,WEMBLEY,481.24,GBP,1.0
2017-05-13,2017-05-15,407.2,SIMPSON ECO SKIPS LIMI,LONDON,407.2,GBP,1.0
2017-08-05,2017-09-05,87.0,HM PASSPORT,LONDON,87.0,GBP,1.0
2017-05-28,2017-05-29,44.85,AMFBOWLING.CO.UK,01442 840200,44.85,GBP,1.0
2017-05-31,2017-01-06,29.9,AMFBOWLING.CO.UK,01442 840200,29.9,GBP,1.0
2017-05-31,2017-01-06,21.8,TESCO STORE 2296,COLNEY HATCH,21.8,GBP,1.0
2017-08-05,2017-09-05,17.6,TESCO STORE 2296,COLNEY HATCH,17.6,GBP,1.0
2017-08-05,2017-09-05,11.0,TESCO STORE 2296,COLNEY HATCH,11.0,GBP,1.0
2017-05-26,2017-05-29,2205.0,HMCOURTS-SERVICE.G,08459400111,2205.0,GBP,1.0
2017-10-05,2017-12-05,83.94,WWW.ARGOS.CO.UK,INTERNET,83.94,GBP,1.0
2017-09-05,2017-10-05,-19.98,ARGOS RETAIL GROUP,INTERNET,-19.98,GBP,1.0
2017-09-05,2017-10-05,19.98,ARGOS RETAIL GROUP,INTERNET,19.98,GBP,1.0
2017-09-05,2017-10-05,19.98,ARGOS RETAIL GROUP,INTERNET,19.98,GBP,1.0
2017-09-05,2017-10-05,289.0,AO RETAIL LIMITED,.,289.0,GBP,1.0
2017-08-05,2017-09-05,393.99,AO RETAIL LIMITED,.,393.99,GBP,1.0
2017-05-05,2017-08-05,2.29,ROBERT DYAS HOLDNG LTD,01372361444,2.29,GBP,1.0
2017-05-05,2017-08-05,352.36,ARGOS RETAIL GROUP,INTERNET,352.36,GBP,1.0
2017-03-05,2017-04-05,30.0,CRAZY DISCOUNTS,LONDON  N12,30.0,GBP,1.0
2017-03-05,2017-04-05,200.0,BRITISH HEART,FINCHLEY,200.0,GBP,1.0
2017-03-05,2017-04-05,300.0,CRAZY DISCOUNTS,LONDON  N12,300.0,GBP,1.0
2017-05-19,2017-05-22,420.0,CLARIONCOMMS.COM,0845 444585,420.0,GBP,1.0
2017-05-22,2017-05-23,12.0,GLOUCESTERSHIRE CC,INTERNET,12.0,GBP,1.0
2017-05-22,2017-05-23,39.99,ARGOS RETAIL GROUP,INTERNET,39.99,GBP,1.0
2017-05-22,2017-05-23,62.96,ARGOS RETAIL GROUP,INTERNET,62.96,GBP,1.0
2017-08-05,2017-09-05,17.89,ARGOS RETAIL GROUP,INTERNET,17.89,GBP,1.0
2017-08-05,2017-09-05,133.94,ARGOS RETAIL GROUP,INTERNET,133.94,GBP,1.0
2017-08-05,2017-09-05,359.98,ARGOS RETAIL GROUP,INTERNET,359.98,GBP,1.0
2017-05-05,2017-08-05,217.9,ARGOS LTD,NORTH FINCHLE,217.9,GBP,1.0
2017-05-05,2017-08-05,161.42,ARGOS RETAIL GROUP,INTERNET,161.42,GBP,1.0
2017-05-05,2017-08-05,137.99,ARGOS RETAIL GROUP,INTERNET,137.99,GBP,1.0
2017-04-05,2017-05-05,413.99,AMAZON UK MARKETPLACE,800-279-6620,413.99,GBP,1.0
2017-03-05,2017-05-05,21.6,AMAZON UK RETAIL AMAZO,AMAZON.CO.UK,21.6,GBP,1.0
2017-04-05,2017-05-05,28.13,AMAZON UK RETAIL AMAZO,AMAZON.CO.UK,28.13,GBP,1.0
2017-01-06,2017-02-06,339.98,WWW.ARGOS.CO.UK,INTERNET,339.98,GBP,1.0
2017-05-18,2017-05-19,143.0,MAGSUBCRIPTIONS COM,LONDON,143.0,GBP,1.0
2017-09-05,2017-10-05,347.64,PAYPAL  EJARMANTLTD,35314369001,347.64,GBP,1.0
2017-08-05,2017-09-05,4.01,AMAZON UK MARKETPLACE,800-279-6620,4.01,GBP,1.0
2017-07-05,2017-08-05,30.48,AMAZON UK MARKETPLACE,800-279-6620,30.48,GBP,1.0
2017-05-18,2017-05-19,35.97,WICKES,LONDON,35.97,GBP,1.0
2017-05-17,2017-05-18,42.64,WICKES,LONDON,42.64,GBP,1.0
2017-05-15,2017-05-16,42.02,ARGOS LTD,NORTH FINCHLE,42.02,GBP,1.0
2017-12-05,2017-05-15,40.34,HOMEBASE LTD 024,LONDON  N11,40.34,GBP,1.0
2017-12-05,2017-12-05,50.7,BUILDER DEPOT N11,02084587700,50.7,GBP,1.0
2017-09-05,2017-10-05,115.52,WICKES,LONDON,115.52,GBP,1.0
2017-09-05,2017-10-05,149.97,WICKES,LONDON,149.97,GBP,1.0
2017-05-15,2017-05-16,225.0,ACCESS POINT LTD,SOUTHPORT,225.0,GBP,1.0
2017-12-05,2017-05-15,-24.99,AO RETAIL LIMITED,.,-24.99,GBP,1.0
2017-05-05,2017-08-05,170.0,MOTHERCARE DIRECT-MOTO,WATFORD,170.0,GBP,1.0
2017-03-05,2017-04-05,237.0,PARTRIDGE & PRINT,WELLINGBOROUG,237.0,GBP,1.0
2017-05-25,2017-05-29,360.0,HIREITAILL.COM LTD,CHESHAM,360.0,GBP,1.0
2017-05-25,2017-05-29,504.0,HIREITAILL.COM LTD,CHESHAM,504.0,GBP,1.0
2017-05-25,2017-05-26,120.96,L BORO OF ISLINGTN,LONDON,120.96,GBP,1.0
2017-05-25,2017-05-26,320.74,PARKDEAN HOLIDAY P,NEWCASTLE NE1,320.74,GBP,1.0
2017-05-25,2017-05-26,70.85,1STLOCATE T/A LCS,LEEDS,70.85,GBP,1.0
2017-05-17,2017-05-18,127.68,ASK FINCHLEY,FINCHLEY 108,127.68,GBP,1.0
2017-01-06,2017-02-06,206.68,COUNCIL TAX,ENFIELD,206.68,GBP,1.0
2017-01-06,2017-02-06,1591.92,ROSS AND ROBERTS LTD,SOMERTON,1591.92,GBP,1.0
2017-05-31,2017-01-06,31.0,L B Camden Int,London,31.0,GBP,1.0
2017-05-31,2017-01-06,21.0,L B Camden Int,London,21.0,GBP,1.0
2017-05-31,2017-01-06,23.4,GRO HM PASSPORT OFFICE,SOUTHPORT,23.4,GBP,1.0
2017-05-23,2017-05-24,15.0,LBBARNET PAYENET,LONDON,15.0,GBP,1.0
2017-05-23,2017-05-24,23.4,GRO HM PASSPORT OFFICE,SOUTHPORT,23.4,GBP,1.0
2017-05-16,2017-05-17,17.68,THE GENERAL REGISTER O,ROSCOMMON,20.0,EUR,1.13
2017-05-15,2017-05-16,15.0,LBBARNET PAYENET,LONDON,15.0,GBP,1.0
2017-09-05,2017-10-05,7.0,GEN REGISTER OFFICE NI,BELFAST,7.0,GBP,1.0
2017-04-05,2017-05-05,60.5,HM PASSPORT OFFICE,LIVERPOOL,60.5,GBP,1.0
2017-03-05,2017-04-05,10.5,WWW.DEVON.GOV.UK,01392 381269,10.5,GBP,1.0
2017-03-05,2017-04-05,23.4,GRO HM PASSPORT OFFICE,SOUTHPORT,23.4,GBP,1.0
2017-03-05,2017-04-05,15.0,LBBARNET PAYENET,LONDON,15.0,GBP,1.0
2017-03-05,2017-04-05,10.65,WP-WARWICKSHIRE CO,WARWICK,10.65,GBP,1.0
2017-05-31,2017-02-06,13.0,WAKEFIELD MDC MOTO,WAKEFIELD,13.0,GBP,1.0
2017-05-31,2017-02-06,13.0,WAKEFIELD MDC MOTO,WAKEFIELD,13.0,GBP,1.0
2017-05-25,2017-05-26,87.96,ARGOS RETAIL GROUP,INTERNET,87.96,GBP,1.0
2017-05-25,2017-05-26,89.99,ARGOS RETAIL GROUP,INTERNET,89.99,GBP,1.0
2017-05-18,2017-05-22,240.06,BRITISH GAS BUSINE,03301000222,240.06,GBP,1.0
2017-05-18,2017-05-19,253.86,EDF ENERGY-DOM,PLYMOUTH,253.86,GBP,1.0
2017-05-23,2017-05-24,441.54,PAYPAL  MARLERHALEY,35314369001,441.54,GBP,1.0
2017-05-31,2017-01-06,114.33,ADOBE  CREATIVE CLOUD,800-833-6687 IRL,114.33,GBP,1.0
2017-05-31,2017-01-06,50.0,FACEBK 6KEQTCJ8K2,WWW.FB.ME/ADS,50.0,GBP,1.0
2017-05-31,2017-01-06,40.87,FACEBK PNRQPBSP32,WWW.FB.ME/ADS,40.87,GBP,1.0
2017-05-26,2017-05-29,40.0,FACEBK UKTCHBJP32,WWW.FB.ME/ADS,40.0,GBP,1.0
2017-05-22,2017-05-23,7.39,PAYPAL  7DAYSHOPCOM,35314369001,7.39,GBP,1.0
2017-05-22,2017-05-23,9.73,PAYPAL  OU HUIHUI,35314369001,9.73,GBP,1.0
2017-05-22,2017-05-23,174.0,WWW.DONTPANICPROJEC LT,RAMSBOTTOM,174.0,GBP,1.0
2017-05-19,2017-05-22,20.13,FACEBK 3EAVHB6P32,WWW.FB.ME/ADS,20.13,GBP,1.0
2017-09-05,2017-10-05,114.33,ADOBE  CREATIVE CLOUD,800-833-6687,114.33,GBP,1.0
2017-05-28,2017-05-29,5.0,GIFFGAFF.COM,ONLINE STORE,5.0,GBP,1.0
2017-09-05,2017-10-05,5.0,GIFFGAFF.COM,ONLINE STORE,5.0,GBP,1.0
2017-05-29,2017-05-31,19.5,THE BROWN EAGLE,LONDON  N22,19.5,GBP,1.0
2017-05-29,2017-05-30,16.87,MCDONALDS,LONDON  N22,16.87,GBP,1.0
2017-05-20,2017-05-22,26.98,COLNEY HATCH,LONDON  N12,26.98,GBP,1.0
2017-05-28,2017-05-29,20.0,OYSTER AUTOTOPUP,0343 2221234,20.0,GBP,1.0
2017-05-22,2017-05-23,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-11-05,2017-12-05,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-05-26,2017-05-29,95.7,AMAZON UK MARKETPLACE,800-279-6620,95.7,GBP,1.0
2017-05-23,2017-05-24,51.7,HUNGRYHOUSE LTD,LONDON W1H 1D,51.7,GBP,1.0
2017-05-22,2017-05-23,50.48,PIZZA HUT ONLINE WEB,-,50.48,GBP,1.0
2017-05-17,2017-05-18,65.78,AMAZON UK MARKETPLACE,800-279-6620,65.78,GBP,1.0
2017-08-05,2017-09-05,1085.52,WWW.CLOTHES2ORDER.COM,MANCHESTER M1,1085.52,GBP,1.0
2017-05-23,2017-05-25,74.3,SKY SUBSCRIPTION,08442411653,74.3,GBP,1.0
2017-05-23,2017-05-24,101.66,MAKRO SELF SERVICE,MANCHESTER,101.66,GBP,1.0
2017-05-23,2017-05-24,296.99,WAYFAIR STORES LIM,LONDON,296.99,GBP,1.0
2017-05-23,2017-05-24,77.79,WWW.CICSLIMITED.CO.UK,INTERNET,77.79,GBP,1.0
2017-05-23,2017-05-24,40.0,ASDA SUPERSTORE,S'GATE CIRCUS,40.0,GBP,1.0
2017-05-22,2017-05-23,172.41,TESCO STORES 6440,LONDON EN8,172.41,GBP,1.0
2017-05-19,2017-05-22,16.23,WWW.QEGSCHOOL.ORG.UK,02084477924,16.23,GBP,1.0
2017-05-19,2017-05-22,333.07,CARPETRIGHT,WHETSTONE,333.07,GBP,1.0
2017-05-19,2017-05-22,20.3,QUEEN ELIZABETHS GIRL,BARNET,20.3,GBP,1.0
2017-05-19,2017-05-22,103.8,TESCO STORES 6440,LONDON EN8,103.8,GBP,1.0
2017-05-15,2017-05-16,20.0,PARENTPAY E-COM R,BRIDGWATER,20.0,GBP,1.0
2017-05-15,2017-05-16,140.73,TESCO STORES 6440,LONDON EN8,140.73,GBP,1.0
2017-05-15,2017-05-16,10.0,PABULUM CATERING,01252360565,10.0,GBP,1.0
2017-12-05,2017-05-15,116.02,TESCO STORES 6440,LONDON EN8,116.02,GBP,1.0
2017-11-05,2017-12-05,16.5,TEMP STORE,NORMANTON,16.5,GBP,1.0
2017-10-05,2017-11-05,10.0,TFL OYST PHOTOCARD,0343 222 1234,10.0,GBP,1.0
2017-10-05,2017-11-05,17.5,TESCO STORE 2467,ENFIELD,17.5,GBP,1.0
2017-10-05,2017-11-05,60.0,JD SPORTS PLC,BR 710 ENFIEL,60.0,GBP,1.0
2017-09-05,2017-10-05,10.0,PABULUM CATERING,01252360565,10.0,GBP,1.0
2017-09-05,2017-10-05,10.15,QUEEN ELIZABETHS GIRL,BARNET,10.15,GBP,1.0
2017-09-05,2017-10-05,2.0,TESCO STORE 2296,COLNEY HATCH,2.0,GBP,1.0
2017-06-05,2017-08-05,0.01,ASDA HOME SHOPPING,CARDS LTD,0.01,GBP,1.0
2017-06-05,2017-08-05,166.21,ASDA HOME SHOPPING,CARDS LTD,166.21,GBP,1.0
2017-01-06,2017-02-06,20.0,PABULUM CATERING,01252360565,20.0,GBP,1.0
2017-01-06,2017-02-06,10.15,QUEEN ELIZABETHS GIRL,BARNET,10.15,GBP,1.0
2017-01-06,2017-02-06,40.0,PARENTPAY E-COM R,BRIDGWATER,40.0,GBP,1.0
2017-05-25,2017-05-26,27.96,WICKES,LONDON,27.96,GBP,1.0
2017-05-24,2017-05-25,355.99,WWW.STAPLES.CO.UK,0333 300 1334,355.99,GBP,1.0
2017-05-23,2017-05-24,114.95,BT PAY BY PHONE,DURHAM,114.95,GBP,1.0
2017-05-22,2017-05-23,76.8,XL DISPLAYS LTD,PETERBOROUGH,76.8,GBP,1.0
2017-05-19,2017-05-22,136.08,ROBINSON HEALTHCARE,NR WORKSOP,136.08,GBP,1.0
2017-05-19,2017-05-22,52.0,ASDA SUPERSTORE,WATFORD,52.0,GBP,1.0
2017-05-19,2017-05-22,-75.99,AMZ AMAZON.CO.UK +44 2,AMAZON.CO.UK,-75.99,GBP,1.0
2017-05-17,2017-05-19,75.99,AMAZON UK RETAIL AMAZO,AMAZON.CO.UK,75.99,GBP,1.0
2017-05-17,2017-05-18,31.28,ASDA SUPERSTORE,WATFORD,31.28,GBP,1.0
2017-05-17,2017-05-18,252.86,HERTFORDSHRE COUNTY,HERTFORD,252.86,GBP,1.0
2017-05-14,2017-05-15,16.51,ALDI,KINGSBURY,16.51,GBP,1.0
2017-05-14,2017-05-15,5.35,TESCO STORE 2131,BRENT CROSS,5.35,GBP,1.0
2017-05-15,2017-05-15,15.99,AMAZON UK MARKETPLACE,800-279-6620,15.99,GBP,1.0
2017-11-05,2017-12-05,252.86,HERTFORDSHRE COUNTY,HERTFORD,252.86,GBP,1.0
2017-08-05,2017-09-05,26.18,WATERCOOLER,442088335555,26.18,GBP,1.0
2017-08-05,2017-09-05,18.7,WATERCOOLER,442088335555,18.7,GBP,1.0
2017-05-31,2017-02-06,50.7,SAINSBURYS TO YOU 0637,HENDON,50.7,GBP,1.0
2017-05-24,2017-05-25,49.04,TESCO STORES 6440,LONDON EN8,49.04,GBP,1.0
2017-11-05,2017-12-05,50.83,TESCO STORES 6440,LONDON EN8,50.83,GBP,1.0
2017-05-05,2017-08-05,8.5,PETS AT HOME,FRIERN BARNET,8.5,GBP,1.0
2017-05-05,2017-08-05,39.98,SMYTHS TOYS UK LTD,PEGASUS WAY L,39.98,GBP,1.0
2017-07-05,2017-08-05,12.4,AMAZON UK MARKETPLACE,800-279-6620,12.4,GBP,1.0
2017-07-05,2017-08-05,24.73,AMAZON UK MARKETPLACE,800-279-6620,24.73,GBP,1.0
2017-03-05,2017-04-05,37.0,TESCO STORES 6440,LONDON EN8,37.0,GBP,1.0
2017-01-06,2017-02-06,103.68,WWW.VIKING-DIRECT.CO.U,GRO OSTHEIM,103.68,GBP,1.0
2017-05-13,2017-05-15,56.0,ROYAL MAIL ONLINE SHOP,INTERNET,56.0,GBP,1.0
2017-05-25,2017-05-26,3.49,AMAZON UK MARKETPLACE,800-279-6620,3.49,GBP,1.0
2017-05-24,2017-05-25,14.75,AMAZON UK MARKETPLACE,800-279-6620,14.75,GBP,1.0
2017-05-16,2017-05-18,3.99,AMAZON UK RETAIL AMAZO,AMAZON.CO.UK,3.99,GBP,1.0
2017-10-05,2017-11-05,24.99,AMAZON UK MARKETPLACE,800-279-6620,24.99,GBP,1.0
2017-10-05,2017-11-05,19.51,AMAZON EU,AMAZON.CO.UK,19.51,GBP,1.0
2017-03-05,2017-04-05,13.99,AMAZON UK MARKETPLACE,800-279-6620,13.99,GBP,1.0
2017-02-06,2017-02-06,12.98,AMAZON UK MARKETPLACE,800-279-6620,12.98,GBP,1.0
